,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
18234,18234,282B52FFE1CE5CBB44F6F3C92F8281B0,13711,19,21,2,38,46,1946
18244,18244,B85925194CCD3AA75198C6F99FAC935A,13651,0,7,7,30,47,1547
18245,18245,B85925194CCD3AA75198C6F99FAC935A,13121,9,11,2,38,46,1946
18246,18246,B85925194CCD3AA75198C6F99FAC935A,10951,12,13,1,29,48,1498
18247,18247,B85925194CCD3AA75198C6F99FAC935A,13121,15,17,2,38,46,1946
18248,18248,B85925194CCD3AA75198C6F99FAC935A,42711,19,23,4,26,48,1348
18249,18249,FCC36AE94FA2C83F44DDE4096FB84829,11941,0,7,7,37,46,1896
18250,18250,FCC36AE94FA2C83F44DDE4096FB84829,13711,8,9,1,38,46,1946
18251,18251,FCC36AE94FA2C83F44DDE4096FB84829,11941,12,15,3,37,46,1896
18252,18252,FCC36AE94FA2C83F44DDE4096FB84829,13711,17,18,1,38,46,1946
18253,18253,FCC36AE94FA2C83F44DDE4096FB84829,11941,19,23,4,37,46,1896
18254,18254,92E1BAA88B052422B820ED36A9E8F107,41392,0,14,14,43,48,2198
18255,18255,92E1BAA88B052422B820ED36A9E8F107,11271,15,17,2,37,48,1898
18256,18256,92E1BAA88B052422B820ED36A9E8F107,40171,17,18,1,38,48,1948
18257,18257,92E1BAA88B052422B820ED36A9E8F107,41392,19,23,4,43,48,2198
18258,18258,3044AD5F90932CCE405DE87EFA97D7EF,19021,4,13,9,10,45,545
18259,18259,3044AD5F90932CCE405DE87EFA97D7EF,43021,14,16,2,16,43,843
18260,18260,3044AD5F90932CCE405DE87EFA97D7EF,19021,16,18,2,10,45,545
18267,18267,E45B0EC44E00842EDD865C65A561543D,11791,0,7,7,38,49,1949
18268,18268,E45B0EC44E00842EDD865C65A561543D,10471,8,13,5,37,48,1898
18269,18269,E45B0EC44E00842EDD865C65A561543D,11231,15,17,2,37,49,1899
18270,18270,E45B0EC44E00842EDD865C65A561543D,10471,17,18,1,37,48,1898
18271,18271,E45B0EC44E00842EDD865C65A561543D,10661,18,20,2,37,49,1899
18272,18272,9FDE2E911BF49A6996BBEFBC05B62D08,42071,0,14,14,31,49,1599
18273,18273,9FDE2E911BF49A6996BBEFBC05B62D08,42261,16,19,3,25,49,1299
18274,18274,9FDE2E911BF49A6996BBEFBC05B62D08,11151,21,23,2,30,48,1548
18275,18275,53199EC48B52002628DF1EE750935CA6,11021,0,1,1,36,49,1849
18276,18276,53199EC48B52002628DF1EE750935CA6,40891,1,19,18,37,47,1897
18277,18277,53199EC48B52002628DF1EE750935CA6,40341,21,22,1,23,49,1199
18278,18278,AB14BC401B3FA9794B158BF50CA33665,13341,0,1,1,44,45,2245
18279,18279,AB14BC401B3FA9794B158BF50CA33665,42201,3,8,5,43,46,2196
18280,18280,AB14BC401B3FA9794B158BF50CA33665,13341,10,11,1,44,45,2245
18281,18281,AB14BC401B3FA9794B158BF50CA33665,42201,14,15,1,43,46,2196
18282,18282,AB14BC401B3FA9794B158BF50CA33665,13341,19,20,1,44,45,2245
18286,18286,3B86E1CB99F9A063FEA255A004EE193F,11261,0,1,1,36,46,1846
18287,18287,3B86E1CB99F9A063FEA255A004EE193F,42864,2,3,1,38,44,1944
18288,18288,3B86E1CB99F9A063FEA255A004EE193F,42861,4,5,1,37,44,1894
18289,18289,3B86E1CB99F9A063FEA255A004EE193F,42351,9,11,2,38,45,1945
18290,18290,3B86E1CB99F9A063FEA255A004EE193F,11261,14,18,4,36,46,1846
18304,18304,90CAE68E57E6D6254F2E8F80F351FD91,11954,0,7,7,32,49,1649
18305,18305,90CAE68E57E6D6254F2E8F80F351FD91,11061,8,16,8,29,48,1498
18306,18306,90CAE68E57E6D6254F2E8F80F351FD91,11231,20,22,2,37,49,1899
18307,18307,BF5EFB3BDBF5437ACD467C87E9038A8B,43021,1,5,4,16,43,843
18308,18308,BF5EFB3BDBF5437ACD467C87E9038A8B,12921,7,14,7,9,41,491
18309,18309,BF5EFB3BDBF5437ACD467C87E9038A8B,43021,14,23,9,16,43,843
18310,18310,7A426BBFF741028FA052D72279726B7D,42121,3,6,3,26,49,1349
18311,18311,7A426BBFF741028FA052D72279726B7D,42071,8,9,1,31,49,1599
18312,18312,7A426BBFF741028FA052D72279726B7D,42121,10,12,2,26,49,1349
18313,18313,7A426BBFF741028FA052D72279726B7D,11091,16,22,6,29,47,1497
18334,18334,1C0548F40841AD0870DAD8EC7BECCBC6,13314,0,13,13,31,39,1589
18335,18335,1C0548F40841AD0870DAD8EC7BECCBC6,12521,14,18,4,35,41,1791
18336,18336,1C0548F40841AD0870DAD8EC7BECCBC6,13314,21,23,2,31,39,1589
18337,18337,4BF0C019E22CA49D04010F7453961A41,10716,1,6,5,30,46,1546
18338,18338,4BF0C019E22CA49D04010F7453961A41,12601,8,10,2,25,47,1297
18339,18339,4BF0C019E22CA49D04010F7453961A41,10716,10,13,3,30,46,1546
18340,18340,4BF0C019E22CA49D04010F7453961A41,12601,15,17,2,25,47,1297
18341,18341,4BF0C019E22CA49D04010F7453961A41,10716,19,21,2,30,46,1546
18342,18342,FD112B5156FECF6460254CADD94A5EF4,12641,5,15,10,10,43,543
18343,18343,FD112B5156FECF6460254CADD94A5EF4,19031,16,19,3,1,42,92
18344,18344,FD112B5156FECF6460254CADD94A5EF4,12641,20,23,3,10,43,543
18348,18348,E648A6F090A3BE85617E0ED54A73B4F0,12601,0,3,3,25,47,1297
18349,18349,E648A6F090A3BE85617E0ED54A73B4F0,13094,3,7,4,21,42,1092
18350,18350,E648A6F090A3BE85617E0ED54A73B4F0,12601,9,23,14,25,47,1297
18351,18351,3B8FB8720B738954F0287E8A91FB9A89,42691,1,5,4,24,48,1248
18352,18352,3B8FB8720B738954F0287E8A91FB9A89,43751,8,10,2,19,48,998
18353,18353,3B8FB8720B738954F0287E8A91FB9A89,42691,12,23,11,24,48,1248
18354,18354,E599FEB56FA765D8959145E7D77CF1E9,11301,0,8,8,41,49,2099
18355,18355,E599FEB56FA765D8959145E7D77CF1E9,16071,12,13,1,3,3,153
18356,18356,E599FEB56FA765D8959145E7D77CF1E9,11301,17,23,6,41,49,2099
18357,18357,3DA516A8A81F26FB478665A477628F88,19491,0,6,6,14,27,727
18358,18358,3DA516A8A81F26FB478665A477628F88,10111,11,14,3,37,47,1897
18359,18359,3DA516A8A81F26FB478665A477628F88,10331,15,19,4,39,46,1996
18360,18360,3DA516A8A81F26FB478665A477628F88,10821,19,21,2,40,47,2047
18365,18365,2B91CE075511AA193C56841317FE0707,12491,0,1,1,36,43,1843
18366,18366,2B91CE075511AA193C56841317FE0707,43011,1,2,1,40,42,2042
18367,18367,2B91CE075511AA193C56841317FE0707,12491,3,21,18,36,43,1843
18368,18368,F1963AEA885B5866766ECEFAF7772DB4,13671,0,7,7,27,43,1393
18369,18369,F1963AEA885B5866766ECEFAF7772DB4,13314,10,11,1,31,39,1589
18370,18370,F1963AEA885B5866766ECEFAF7772DB4,13671,12,21,9,27,43,1393
18371,18371,65E419942CB504CDF61BED9B8F0B09E8,42351,0,7,7,38,45,1945
18372,18372,65E419942CB504CDF61BED9B8F0B09E8,43751,8,9,1,19,48,998
18373,18373,65E419942CB504CDF61BED9B8F0B09E8,13911,10,11,1,39,46,1996
18374,18374,65E419942CB504CDF61BED9B8F0B09E8,42351,11,12,1,38,45,1945
18375,18375,65E419942CB504CDF61BED9B8F0B09E8,43751,15,17,2,19,48,998
18376,18376,65E419942CB504CDF61BED9B8F0B09E8,11261,18,19,1,36,46,1846
18377,18377,2F66AC01887397A198C9CCA6611EA97B,12521,0,6,6,35,41,1791
18378,18378,2F66AC01887397A198C9CCA6611EA97B,13314,7,9,2,31,39,1589
18379,18379,2F66AC01887397A198C9CCA6611EA97B,12521,12,23,11,35,41,1791
18387,18387,C7C431E83C90A041B3FA2A63798CE4F8,43021,5,8,3,16,43,843
18388,18388,C7C431E83C90A041B3FA2A63798CE4F8,19261,8,10,2,6,37,337
18389,18389,C7C431E83C90A041B3FA2A63798CE4F8,12921,11,13,2,9,41,491
18390,18390,C7C431E83C90A041B3FA2A63798CE4F8,19261,14,16,2,6,37,337
18391,18391,C7C431E83C90A041B3FA2A63798CE4F8,12921,19,20,1,9,41,491
18392,18392,034BF108F7447DC54755E0BD15E86728,42351,0,7,7,38,45,1945
18393,18393,034BF108F7447DC54755E0BD15E86728,11261,7,11,4,36,46,1846
18394,18394,034BF108F7447DC54755E0BD15E86728,42351,11,14,3,38,45,1945
18395,18395,034BF108F7447DC54755E0BD15E86728,13841,16,17,1,40,46,2046
18396,18396,034BF108F7447DC54755E0BD15E86728,42511,19,21,2,37,47,1897
18397,18397,9BBBC00C93BA6A3176E2B008E6F8A88E,13911,1,5,4,39,46,1996
18398,18398,9BBBC00C93BA6A3176E2B008E6F8A88E,11261,6,10,4,36,46,1846
18399,18399,9BBBC00C93BA6A3176E2B008E6F8A88E,42351,12,13,1,38,45,1945
18400,18400,9BBBC00C93BA6A3176E2B008E6F8A88E,11261,16,18,2,36,46,1846
18401,18401,9BBBC00C93BA6A3176E2B008E6F8A88E,13911,21,23,2,39,46,1996
18405,18405,35CCDE2C2F4A0E20342697F46E4DEF65,13331,0,8,8,38,47,1947
18406,18406,35CCDE2C2F4A0E20342697F46E4DEF65,10841,10,18,8,37,47,1897
18407,18407,35CCDE2C2F4A0E20342697F46E4DEF65,42461,20,21,1,45,47,2297
18408,18408,01067BD464140B42D6F1D4D82F8B8EE7,43481,0,6,6,39,48,1998
18409,18409,01067BD464140B42D6F1D4D82F8B8EE7,11231,9,17,8,37,49,1899
18410,18410,01067BD464140B42D6F1D4D82F8B8EE7,42501,19,20,1,28,47,1447
18411,18411,EE107F15123C6DB132974358298F51B4,42583,0,6,6,40,48,2048
18412,18412,EE107F15123C6DB132974358298F51B4,11914,9,11,2,37,48,1898
18413,18413,EE107F15123C6DB132974358298F51B4,42583,12,13,1,40,48,2048
18414,18414,EE107F15123C6DB132974358298F51B4,40171,13,16,3,38,48,1948
18415,18415,EE107F15123C6DB132974358298F51B4,10191,21,22,1,40,48,2048
18416,18416,05C3A7EB5EF4E026B421540B8AC90475,12491,0,6,6,36,43,1843
18417,18417,05C3A7EB5EF4E026B421540B8AC90475,12311,6,8,2,30,44,1544
18418,18418,05C3A7EB5EF4E026B421540B8AC90475,42151,8,11,3,35,45,1795
18419,18419,05C3A7EB5EF4E026B421540B8AC90475,42531,12,13,1,31,45,1595
18420,18420,05C3A7EB5EF4E026B421540B8AC90475,12311,16,17,1,30,44,1544
18421,18421,05C3A7EB5EF4E026B421540B8AC90475,12491,21,22,1,36,43,1843
18422,18422,8F73236152C8063BFF3D92B22F15FEBF,10841,0,9,9,37,47,1897
18423,18423,8F73236152C8063BFF3D92B22F15FEBF,10191,12,14,2,40,48,2048
18424,18424,8F73236152C8063BFF3D92B22F15FEBF,13111,18,19,1,42,46,2146
18425,18425,8F73236152C8063BFF3D92B22F15FEBF,10841,19,22,3,37,47,1897
18429,18429,9B486689278BE374093A259A43CD5B5C,10281,0,14,14,33,48,1698
18430,18430,9B486689278BE374093A259A43CD5B5C,10351,15,17,2,28,45,1445
18431,18431,9B486689278BE374093A259A43CD5B5C,42141,18,19,1,32,47,1647
18432,18432,9B486689278BE374093A259A43CD5B5C,10281,19,20,1,33,48,1698
18433,18433,9B486689278BE374093A259A43CD5B5C,43761,22,23,1,32,47,1647
18434,18434,184C01DF5AF7FEEE2B90AA7395647187,42151,0,2,2,35,45,1795
18435,18435,184C01DF5AF7FEEE2B90AA7395647187,12491,2,6,4,36,43,1843
18436,18436,184C01DF5AF7FEEE2B90AA7395647187,42861,8,10,2,37,44,1894
18437,18437,184C01DF5AF7FEEE2B90AA7395647187,42151,13,16,3,35,45,1795
18438,18438,184C01DF5AF7FEEE2B90AA7395647187,42861,16,17,1,37,44,1894
18439,18439,184C01DF5AF7FEEE2B90AA7395647187,42151,18,22,4,35,45,1795
18440,18440,247667C3836D06BFE77381F6E8AF78B9,13561,0,7,7,37,49,1899
18441,18441,247667C3836D06BFE77381F6E8AF78B9,11801,17,19,2,42,48,2148
18442,18442,247667C3836D06BFE77381F6E8AF78B9,11781,19,22,3,38,49,1949
18443,18443,50106B23DBDD336DDBB0AD33136B2DE9,11021,0,17,17,36,49,1849
18444,18444,50106B23DBDD336DDBB0AD33136B2DE9,40341,18,20,2,23,49,1199
18445,18445,50106B23DBDD336DDBB0AD33136B2DE9,11021,21,23,2,36,49,1849
18446,18446,A796809FFC26797F0B17A0B66E102B15,12521,7,10,3,35,41,1791
18447,18447,A796809FFC26797F0B17A0B66E102B15,13314,12,13,1,31,39,1589
18448,18448,A796809FFC26797F0B17A0B66E102B15,12521,14,17,3,35,41,1791
18449,18449,A796809FFC26797F0B17A0B66E102B15,13314,19,23,4,31,39,1589
18450,18450,CB479BFBFB8F9E0E311DAA14A8B33405,10107,1,7,6,38,49,1949
18451,18451,CB479BFBFB8F9E0E311DAA14A8B33405,11481,12,13,1,41,48,2098
18452,18452,CB479BFBFB8F9E0E311DAA14A8B33405,11061,16,19,3,29,48,1498
18453,18453,CB479BFBFB8F9E0E311DAA14A8B33405,40341,19,20,1,23,49,1199
18454,18454,649CA0B4C9C73F10630BCAC6C100E533,42151,1,7,6,35,45,1795
18455,18455,649CA0B4C9C73F10630BCAC6C100E533,12311,8,10,2,30,44,1544
18456,18456,649CA0B4C9C73F10630BCAC6C100E533,42531,13,16,3,31,45,1595
18457,18457,649CA0B4C9C73F10630BCAC6C100E533,12311,16,17,1,30,44,1544
18458,18458,649CA0B4C9C73F10630BCAC6C100E533,11381,20,21,1,30,47,1547
18459,18459,2CAC956E5C79D46540256C7FA4D98476,13511,7,11,4,34,48,1748
18460,18460,2CAC956E5C79D46540256C7FA4D98476,11061,15,16,1,29,48,1498
18461,18461,2CAC956E5C79D46540256C7FA4D98476,13511,20,23,3,34,48,1748
18462,18462,9508FAE0B774FCD97D7CFB3C4BD72215,10111,0,5,5,37,47,1897
18463,18463,9508FAE0B774FCD97D7CFB3C4BD72215,10251,6,7,1,35,47,1797
18464,18464,9508FAE0B774FCD97D7CFB3C4BD72215,10111,8,11,3,37,47,1897
18465,18465,9508FAE0B774FCD97D7CFB3C4BD72215,42401,12,14,2,36,47,1847
18466,18466,9508FAE0B774FCD97D7CFB3C4BD72215,10111,16,18,2,37,47,1897
18467,18467,9508FAE0B774FCD97D7CFB3C4BD72215,42161,19,23,4,36,47,1847
18468,18468,DE2CF7635A4FCEF13695C4816E23FB11,10491,0,14,14,33,48,1698
18469,18469,DE2CF7635A4FCEF13695C4816E23FB11,10211,16,17,1,16,49,849
18470,18470,DE2CF7635A4FCEF13695C4816E23FB11,10491,20,23,3,33,48,1698
18471,18471,68D66AC2F31097852E1113FCAC38B096,12311,1,5,4,30,44,1544
18472,18472,68D66AC2F31097852E1113FCAC38B096,12121,5,6,1,29,47,1497
18473,18473,68D66AC2F31097852E1113FCAC38B096,42531,9,10,1,31,45,1595
18474,18474,68D66AC2F31097852E1113FCAC38B096,12311,12,14,2,30,44,1544
18475,18475,68D66AC2F31097852E1113FCAC38B096,42531,17,23,6,31,45,1595
18476,18476,0DD51EE42A065AE9C7264B2B66A89D4A,12921,5,7,2,9,41,491
18477,18477,0DD51EE42A065AE9C7264B2B66A89D4A,19021,7,18,11,10,45,545
18478,18478,0DD51EE42A065AE9C7264B2B66A89D4A,12921,20,23,3,9,41,491
18485,18485,0F2E7737761FB5772278335D9DA9FBBB,15321,0,6,6,29,26,1476
18486,18486,0F2E7737761FB5772278335D9DA9FBBB,15091,9,17,8,35,26,1776
18487,18487,0F2E7737761FB5772278335D9DA9FBBB,43121,18,20,2,25,27,1277
18495,18495,0781E535CBB143640477269330BEC7EE,43671,0,2,2,35,48,1798
18496,18496,0781E535CBB143640477269330BEC7EE,11331,4,6,2,37,48,1898
18497,18497,0781E535CBB143640477269330BEC7EE,42161,7,8,1,36,47,1847
18498,18498,0781E535CBB143640477269330BEC7EE,11081,9,11,2,35,46,1796
18499,18499,0781E535CBB143640477269330BEC7EE,43671,14,19,5,35,48,1798
18500,18500,0781E535CBB143640477269330BEC7EE,42161,22,23,1,36,47,1847
18501,18501,2E9ACB5217DEAC635E911A6AAEF6DCF5,11261,0,7,7,36,46,1846
18502,18502,2E9ACB5217DEAC635E911A6AAEF6DCF5,12021,9,11,2,37,49,1899
18503,18503,2E9ACB5217DEAC635E911A6AAEF6DCF5,11261,11,13,2,36,46,1846
18504,18504,2E9ACB5217DEAC635E911A6AAEF6DCF5,11301,16,17,1,41,49,2099
18505,18505,2E9ACB5217DEAC635E911A6AAEF6DCF5,11261,18,23,5,36,46,1846
18506,18506,68A1105E45875228253ACCFACF581238,15143,0,14,14,18,7,907
18507,18507,68A1105E45875228253ACCFACF581238,16281,16,20,4,11,4,554
18508,18508,68A1105E45875228253ACCFACF581238,15143,22,23,1,18,7,907
18509,18509,491F26A17D9EDEEE5D002133D7BEBC78,12511,0,6,6,39,47,1997
18510,18510,491F26A17D9EDEEE5D002133D7BEBC78,11381,6,15,9,30,47,1547
18511,18511,491F26A17D9EDEEE5D002133D7BEBC78,12511,16,23,7,39,47,1997
18523,18523,A8049D244A31A42504E3694EA2F03C03,11201,2,4,2,35,49,1799
18524,18524,A8049D244A31A42504E3694EA2F03C03,42281,5,11,6,40,48,2048
18525,18525,A8049D244A31A42504E3694EA2F03C03,10661,14,15,1,37,49,1899
18526,18526,A8049D244A31A42504E3694EA2F03C03,40073,15,23,8,37,48,1898
18539,18539,319C385C256C2264D15D0D4ABF1C5A6B,11261,9,11,2,36,46,1846
18540,18540,319C385C256C2264D15D0D4ABF1C5A6B,13791,13,17,4,42,47,2147
18541,18541,319C385C256C2264D15D0D4ABF1C5A6B,11811,20,21,1,38,49,1949
18542,18542,7875A34DC3B1C1A6D18480769685A825,13911,1,8,7,39,46,1996
18543,18543,7875A34DC3B1C1A6D18480769685A825,42231,8,10,2,37,46,1896
18544,18544,7875A34DC3B1C1A6D18480769685A825,13911,12,14,2,39,46,1996
18545,18545,7875A34DC3B1C1A6D18480769685A825,42231,14,16,2,37,46,1896
18546,18546,7875A34DC3B1C1A6D18480769685A825,13911,19,23,4,39,46,1996
18547,18547,90B13C1A71DF735753681820FCEBD200,43451,2,5,3,37,40,1890
18548,18548,90B13C1A71DF735753681820FCEBD200,12521,10,11,1,35,41,1791
18549,18549,90B13C1A71DF735753681820FCEBD200,12491,14,15,1,36,43,1843
18550,18550,90B13C1A71DF735753681820FCEBD200,11261,17,18,1,36,46,1846
18551,18551,90B13C1A71DF735753681820FCEBD200,12491,19,23,4,36,43,1843
18552,18552,85061C43999146706723F4E0700EE955,13911,1,8,7,39,46,1996
18553,18553,85061C43999146706723F4E0700EE955,42351,11,12,1,38,45,1945
18554,18554,85061C43999146706723F4E0700EE955,13911,13,15,2,39,46,1996
18555,18555,85061C43999146706723F4E0700EE955,42231,15,16,1,37,46,1896
18556,18556,85061C43999146706723F4E0700EE955,13911,16,22,6,39,46,1996
18557,18557,E6F8B18996A93B41942201687916F106,11231,0,6,6,37,49,1899
18558,18558,E6F8B18996A93B41942201687916F106,10471,9,10,1,37,48,1898
18559,18559,E6F8B18996A93B41942201687916F106,11231,12,13,1,37,49,1899
18560,18560,E6F8B18996A93B41942201687916F106,10471,15,18,3,37,48,1898
18561,18561,E6F8B18996A93B41942201687916F106,11231,18,21,3,37,49,1899
18562,18562,FCA3C665B5BF337F331669EDB597A6AC,42791,0,7,7,35,45,1795
18563,18563,FCA3C665B5BF337F331669EDB597A6AC,13121,8,9,1,38,46,1946
18564,18564,FCA3C665B5BF337F331669EDB597A6AC,10271,9,10,1,37,46,1896
18565,18565,FCA3C665B5BF337F331669EDB597A6AC,13121,11,12,1,38,46,1946
18566,18566,FCA3C665B5BF337F331669EDB597A6AC,10271,15,16,1,37,46,1896
18567,18567,FCA3C665B5BF337F331669EDB597A6AC,13121,16,23,7,38,46,1946
18568,18568,9A2347A65F46E3675A9270194F272951,13111,0,13,13,42,46,2146
18569,18569,9A2347A65F46E3675A9270194F272951,40341,15,17,2,23,49,1199
18570,18570,9A2347A65F46E3675A9270194F272951,42801,20,23,3,40,49,2049
18571,18571,72728458BA71393F557B9B934896CD12,13011,0,7,7,39,47,1997
18572,18572,72728458BA71393F557B9B934896CD12,13121,7,9,2,38,46,1946
18573,18573,72728458BA71393F557B9B934896CD12,13011,12,16,4,39,47,1997
18574,18574,72728458BA71393F557B9B934896CD12,13681,17,18,1,38,47,1947
18575,18575,72728458BA71393F557B9B934896CD12,10841,21,23,2,37,47,1897
18576,18576,4784D97F3C276E4A1D7A7813E1000E1E,10811,0,6,6,38,46,1946
18577,18577,4784D97F3C276E4A1D7A7813E1000E1E,11061,8,12,4,29,48,1498
18578,18578,4784D97F3C276E4A1D7A7813E1000E1E,13911,12,13,1,39,46,1996
18579,18579,4784D97F3C276E4A1D7A7813E1000E1E,42231,14,17,3,37,46,1896
18580,18580,4784D97F3C276E4A1D7A7813E1000E1E,10811,19,23,4,38,46,1946
18581,18581,2D9F8EEE0946858BEC66856CB73B8335,43021,0,5,5,16,43,843
18582,18582,2D9F8EEE0946858BEC66856CB73B8335,12921,6,8,2,9,41,491
18583,18583,2D9F8EEE0946858BEC66856CB73B8335,43021,8,10,2,16,43,843
18584,18584,2D9F8EEE0946858BEC66856CB73B8335,12921,13,21,8,9,41,491
18585,18585,2D9F8EEE0946858BEC66856CB73B8335,43021,22,23,1,16,43,843
18586,18586,43D5A4B21D49F330FF46E8A3E900BDBD,10721,0,7,7,31,48,1598
18587,18587,43D5A4B21D49F330FF46E8A3E900BDBD,10901,12,14,2,35,48,1798
18588,18588,43D5A4B21D49F330FF46E8A3E900BDBD,11231,18,23,5,37,49,1899
18589,18589,35DAC6756C7F4B57C2B1C6F65896CD31,42501,0,1,1,28,47,1447
18590,18590,35DAC6756C7F4B57C2B1C6F65896CD31,12601,2,3,1,25,47,1297
18591,18591,35DAC6756C7F4B57C2B1C6F65896CD31,10634,7,16,9,27,45,1395
18592,18592,35DAC6756C7F4B57C2B1C6F65896CD31,12601,16,19,3,25,47,1297
18593,18593,35DAC6756C7F4B57C2B1C6F65896CD31,10351,20,23,3,28,45,1445
18598,18598,84DDAB60D0DE384DC44B1CD74BF8AB83,42151,0,6,6,35,45,1795
18599,18599,84DDAB60D0DE384DC44B1CD74BF8AB83,42861,6,7,1,37,44,1894
18600,18600,84DDAB60D0DE384DC44B1CD74BF8AB83,42151,8,9,1,35,45,1795
18601,18601,84DDAB60D0DE384DC44B1CD74BF8AB83,42861,11,12,1,37,44,1894
18602,18602,84DDAB60D0DE384DC44B1CD74BF8AB83,42151,16,23,7,35,45,1795
18603,18603,6F881E54FD8247C10253271465BFC769,10111,0,6,6,37,47,1897
18604,18604,6F881E54FD8247C10253271465BFC769,42161,7,11,4,36,47,1847
18605,18605,6F881E54FD8247C10253271465BFC769,10111,11,13,2,37,47,1897
18606,18606,6F881E54FD8247C10253271465BFC769,43161,14,18,4,35,47,1797
18607,18607,6F881E54FD8247C10253271465BFC769,10111,18,23,5,37,47,1897
18612,18612,F0D3FEBF4CC350A5851C8C36AA32D49C,11331,0,7,7,37,48,1898
18613,18613,F0D3FEBF4CC350A5851C8C36AA32D49C,10111,7,9,2,37,47,1897
18614,18614,F0D3FEBF4CC350A5851C8C36AA32D49C,40673,11,14,3,36,48,1848
18615,18615,F0D3FEBF4CC350A5851C8C36AA32D49C,11301,16,23,7,41,49,2099
18616,18616,4D7F9A766459E315716EA1D053BCDCF8,13671,0,14,14,27,43,1393
18617,18617,4D7F9A766459E315716EA1D053BCDCF8,13314,15,18,3,31,39,1589
18618,18618,4D7F9A766459E315716EA1D053BCDCF8,13671,20,23,3,27,43,1393
18619,18619,9ECA5557B94DDF8D494B58216329A377,42864,0,6,6,38,44,1944
18620,18620,9ECA5557B94DDF8D494B58216329A377,11261,6,7,1,36,46,1846
18621,18621,9ECA5557B94DDF8D494B58216329A377,42864,12,14,2,38,44,1944
18622,18622,9ECA5557B94DDF8D494B58216329A377,42861,16,17,1,37,44,1894
18623,18623,9ECA5557B94DDF8D494B58216329A377,11261,20,21,1,36,46,1846
18627,18627,E78E0ABBE194ABEE97C2D7DD94378A1C,10121,0,15,15,36,49,1849
18628,18628,E78E0ABBE194ABEE97C2D7DD94378A1C,11061,16,18,2,29,48,1498
18629,18629,E78E0ABBE194ABEE97C2D7DD94378A1C,10121,19,21,2,36,49,1849
18633,18633,F2E0A788EC41736380A7AB3495E7AB34,10251,1,2,1,35,47,1797
18634,18634,F2E0A788EC41736380A7AB3495E7AB34,10411,3,5,2,36,48,1848
18635,18635,F2E0A788EC41736380A7AB3495E7AB34,12051,7,11,4,20,47,1047
18636,18636,F2E0A788EC41736380A7AB3495E7AB34,10251,13,21,8,35,47,1797
18647,18647,3CEDD9F281DC77B01703F7776FC0CEB7,43121,0,1,1,25,27,1277
18648,18648,3CEDD9F281DC77B01703F7776FC0CEB7,15391,2,15,13,35,26,1776
18649,18649,3CEDD9F281DC77B01703F7776FC0CEB7,43121,18,19,1,25,27,1277
18650,18650,3CEDD9F281DC77B01703F7776FC0CEB7,15091,21,22,1,35,26,1776
18651,18651,60268F7A02ED65A28DFDDFCBD631880E,42351,0,7,7,38,45,1945
18652,18652,60268F7A02ED65A28DFDDFCBD631880E,42231,10,11,1,37,46,1896
18653,18653,60268F7A02ED65A28DFDDFCBD631880E,11201,12,15,3,35,49,1799
18654,18654,60268F7A02ED65A28DFDDFCBD631880E,42231,18,22,4,37,46,1896
18655,18655,7D8BB90B66B5BB302B836A7DB354A71B,11701,0,7,7,43,48,2198
18656,18656,7D8BB90B66B5BB302B836A7DB354A71B,42321,7,8,1,43,47,2197
18657,18657,7D8BB90B66B5BB302B836A7DB354A71B,11701,10,16,6,43,48,2198
18658,18658,7D8BB90B66B5BB302B836A7DB354A71B,43621,17,18,1,46,48,2348
18659,18659,7D8BB90B66B5BB302B836A7DB354A71B,42601,22,23,1,44,48,2248
18660,18660,94092014F9DD3213271810B8D19555BE,49201,0,5,5,7,41,391
18661,18661,94092014F9DD3213271810B8D19555BE,12921,5,7,2,9,41,491
18662,18662,94092014F9DD3213271810B8D19555BE,49201,11,13,2,7,41,391
18663,18663,94092014F9DD3213271810B8D19555BE,12921,16,17,1,9,41,491
18664,18664,94092014F9DD3213271810B8D19555BE,49201,20,22,2,7,41,391
18665,18665,94DF6D416CC5B92A0E5062ABBAC5B786,11074,0,6,6,37,47,1897
18666,18666,94DF6D416CC5B92A0E5062ABBAC5B786,12514,7,10,3,38,47,1947
18667,18667,94DF6D416CC5B92A0E5062ABBAC5B786,42071,14,19,5,31,49,1599
18668,18668,EEB3CBC85DF19031E292162C06516E43,11381,0,7,7,30,47,1547
18669,18669,EEB3CBC85DF19031E292162C06516E43,10471,7,12,5,37,48,1898
18670,18670,EEB3CBC85DF19031E292162C06516E43,11381,14,19,5,30,47,1547
18671,18671,EEB3CBC85DF19031E292162C06516E43,10471,19,22,3,37,48,1898
18676,18676,B4648DE29EB5459B43C6116F1F723DB4,42511,0,5,5,37,47,1897
18677,18677,B4648DE29EB5459B43C6116F1F723DB4,13711,6,8,2,38,46,1946
18678,18678,B4648DE29EB5459B43C6116F1F723DB4,42511,8,13,5,37,47,1897
18679,18679,B4648DE29EB5459B43C6116F1F723DB4,13711,14,15,1,38,46,1946
18680,18680,B4648DE29EB5459B43C6116F1F723DB4,42511,15,16,1,37,47,1897
18681,18681,B4648DE29EB5459B43C6116F1F723DB4,13711,17,22,5,38,46,1946
18682,18682,809F6F59669EDEB4346F30E73D2BDABC,11001,0,6,6,42,47,2147
18683,18683,809F6F59669EDEB4346F30E73D2BDABC,19181,9,10,1,8,40,440
