,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
12992,12992,5ED8949BAC5CDF05EDA1019FB7CA4B17,42401,0,11,11,36,47,1847
12993,12993,5ED8949BAC5CDF05EDA1019FB7CA4B17,10471,13,21,8,37,48,1898
12994,12994,5ED8949BAC5CDF05EDA1019FB7CA4B17,42301,21,22,1,36,47,1847
12998,12998,61D4369B95803102112EEFE32BD36465,10295,0,5,5,30,47,1547
12999,12999,61D4369B95803102112EEFE32BD36465,43761,6,16,10,32,47,1647
13000,13000,61D4369B95803102112EEFE32BD36465,10295,16,23,7,30,47,1547
13004,13004,302E13281DC08AB4B0CB613D73ADA12A,11381,0,6,6,30,47,1547
13005,13005,302E13281DC08AB4B0CB613D73ADA12A,10711,8,10,2,29,46,1496
13006,13006,302E13281DC08AB4B0CB613D73ADA12A,42501,12,16,4,28,47,1447
13007,13007,302E13281DC08AB4B0CB613D73ADA12A,11381,20,23,3,30,47,1547
13025,13025,C5EDB329BEFB6B7051ADFEFF7BA35C16,10731,0,11,11,33,47,1697
13026,13026,C5EDB329BEFB6B7051ADFEFF7BA35C16,13601,18,19,1,34,47,1747
13027,13027,C5EDB329BEFB6B7051ADFEFF7BA35C16,10731,20,23,3,33,47,1697
13031,13031,C1664BA564BC8FF7C20F47733006D06C,40302,0,1,1,40,49,2049
13032,13032,C1664BA564BC8FF7C20F47733006D06C,11301,2,7,5,41,49,2099
13033,13033,C1664BA564BC8FF7C20F47733006D06C,11291,19,23,4,40,49,2049
13034,13034,91EB59FA0D03DF92CD974EF6C6B73426,11381,1,7,6,30,47,1547
13035,13035,91EB59FA0D03DF92CD974EF6C6B73426,10951,8,15,7,29,48,1498
13036,13036,91EB59FA0D03DF92CD974EF6C6B73426,43971,15,17,2,30,48,1548
13037,13037,91EB59FA0D03DF92CD974EF6C6B73426,11061,18,19,1,29,48,1498
13038,13038,4D92520D1E60176F5F81838CD0F00070,10681,0,13,13,30,48,1548
13039,13039,4D92520D1E60176F5F81838CD0F00070,42523,14,16,2,31,47,1597
13040,13040,4D92520D1E60176F5F81838CD0F00070,40094,19,23,4,29,48,1498
13044,13044,55536669E97AF41ACDE427113BB85731,10691,0,6,6,33,48,1698
13045,13045,55536669E97AF41ACDE427113BB85731,11861,7,18,11,32,47,1647
13046,13046,55536669E97AF41ACDE427113BB85731,10491,19,23,4,33,48,1698
13047,13047,0CEC3D7EB4E938500D3BE15F068C3654,13121,0,9,9,38,46,1946
13048,13048,0CEC3D7EB4E938500D3BE15F068C3654,42511,11,22,11,37,47,1897
13049,13049,0CEC3D7EB4E938500D3BE15F068C3654,13121,22,23,1,38,46,1946
13050,13050,2EB3873FC04DE2FE7DCCB48F35926C6A,11021,0,15,15,36,49,1849
13051,13051,2EB3873FC04DE2FE7DCCB48F35926C6A,40637,15,21,6,36,47,1847
13052,13052,2EB3873FC04DE2FE7DCCB48F35926C6A,11021,21,23,2,36,49,1849
13063,13063,0F4C8C9CC15A29E7FC40E31F5D2234AD,11151,0,5,5,30,48,1548
13064,13064,0F4C8C9CC15A29E7FC40E31F5D2234AD,10951,5,15,10,29,48,1498
13065,13065,0F4C8C9CC15A29E7FC40E31F5D2234AD,43761,19,20,1,32,47,1647
13066,13066,0F4C8C9CC15A29E7FC40E31F5D2234AD,11151,21,23,2,30,48,1548
13070,13070,E092CE32A450CAD83DD7127F7D30A592,10121,0,12,12,36,49,1849
13071,13071,E092CE32A450CAD83DD7127F7D30A592,11781,12,14,2,38,49,1949
13072,13072,E092CE32A450CAD83DD7127F7D30A592,10121,14,23,9,36,49,1849
13084,13084,86877F32D6D32D1728C272FD8E7855F4,10281,0,8,8,33,48,1698
13085,13085,86877F32D6D32D1728C272FD8E7855F4,11861,8,19,11,32,47,1647
13086,13086,86877F32D6D32D1728C272FD8E7855F4,42021,19,21,2,33,47,1697
13087,13087,F4C8F856DD638BBA75F52C720E10C05D,12921,0,12,12,9,41,491
13088,13088,F4C8F856DD638BBA75F52C720E10C05D,12641,15,17,2,10,43,543
13089,13089,F4C8F856DD638BBA75F52C720E10C05D,12921,20,22,2,9,41,491
13094,13094,1788FF83230593384DFEF88881720D90,13551,0,5,5,45,38,2288
13095,13095,1788FF83230593384DFEF88881720D90,43101,6,10,4,46,40,2340
13096,13096,1788FF83230593384DFEF88881720D90,13551,13,16,3,45,38,2288
13097,13097,1788FF83230593384DFEF88881720D90,43101,17,23,6,46,40,2340
13101,13101,D3870A8F0725CD9DDC6F7F06DC3D6803,11531,0,15,15,34,49,1749
13102,13102,D3870A8F0725CD9DDC6F7F06DC3D6803,11491,16,18,2,36,47,1847
13103,13103,D3870A8F0725CD9DDC6F7F06DC3D6803,42471,19,20,1,35,49,1799
13104,13104,D3870A8F0725CD9DDC6F7F06DC3D6803,41061,20,23,3,34,49,1749
13105,13105,540311DE1F12F752C637697C87C1492F,43951,0,7,7,49,41,2491
13106,13106,540311DE1F12F752C637697C87C1492F,43101,8,10,2,46,40,2340
13107,13107,540311DE1F12F752C637697C87C1492F,43951,11,23,12,49,41,2491
13120,13120,0DFD98C5BF618352145AEF64606DF221,40673,3,5,2,36,48,1848
13121,13121,0DFD98C5BF618352145AEF64606DF221,10251,9,16,7,35,47,1797
13122,13122,0DFD98C5BF618352145AEF64606DF221,40637,16,19,3,36,47,1847
13123,13123,0DFD98C5BF618352145AEF64606DF221,10251,19,23,4,35,47,1797
13129,13129,0A8AE3881F70E69B30592EBEF611BA81,11271,0,14,14,37,48,1898
13130,13130,0A8AE3881F70E69B30592EBEF611BA81,11731,15,17,2,36,48,1848
13131,13131,0A8AE3881F70E69B30592EBEF611BA81,10471,18,21,3,37,48,1898
13132,13132,852E3B3147C49E24C4E8F895185E331E,13711,0,18,18,38,46,1946
13133,13133,852E3B3147C49E24C4E8F895185E331E,11941,19,21,2,37,46,1896
13134,13134,852E3B3147C49E24C4E8F895185E331E,13711,22,23,1,38,46,1946
13135,13135,1DD5E3CBE74991223EA5E7C350F82331,42271,2,5,3,40,47,2047
13136,13136,1DD5E3CBE74991223EA5E7C350F82331,11806,6,7,1,41,48,2098
13137,13137,1DD5E3CBE74991223EA5E7C350F82331,42511,9,18,9,37,47,1897
13138,13138,D73B2854AD737668DCBFC2AD5E22AA5A,42864,0,16,16,38,44,1944
13139,13139,D73B2854AD737668DCBFC2AD5E22AA5A,11261,16,20,4,36,46,1846
13140,13140,D73B2854AD737668DCBFC2AD5E22AA5A,42864,20,23,3,38,44,1944
13141,13141,DF5678A2D82F170D018446CB4502486B,12083,0,9,9,36,49,1849
13142,13142,DF5678A2D82F170D018446CB4502486B,11271,11,12,1,37,48,1898
13143,13143,DF5678A2D82F170D018446CB4502486B,12083,14,23,9,36,49,1849
13144,13144,522EF83A0BB6C187BC51EA021D98EB82,10781,0,8,8,35,47,1797
13145,13145,522EF83A0BB6C187BC51EA021D98EB82,10161,9,11,2,35,49,1799
13146,13146,522EF83A0BB6C187BC51EA021D98EB82,40101,12,15,3,34,49,1749
13147,13147,522EF83A0BB6C187BC51EA021D98EB82,40611,20,23,3,35,47,1797
13148,13148,050DDEC4D8CD45F98B317044CE5D05E1,42521,0,3,3,31,47,1597
13149,13149,050DDEC4D8CD45F98B317044CE5D05E1,11381,3,12,9,30,47,1547
13150,13150,050DDEC4D8CD45F98B317044CE5D05E1,42521,12,14,2,31,47,1597
13151,13151,050DDEC4D8CD45F98B317044CE5D05E1,40331,19,20,1,30,47,1547
13152,13152,4CCB55254B52DB3F5A81A19CE1E78374,11231,0,8,8,37,49,1899
13153,13153,4CCB55254B52DB3F5A81A19CE1E78374,10121,10,20,10,36,49,1849
13154,13154,4CCB55254B52DB3F5A81A19CE1E78374,10661,21,22,1,37,49,1899
13185,13185,5767DCB7927C2A22DA225038742C1BCE,13561,0,6,6,37,49,1899
13186,13186,5767DCB7927C2A22DA225038742C1BCE,11021,7,16,9,36,49,1849
13187,13187,5767DCB7927C2A22DA225038742C1BCE,13561,19,23,4,37,49,1899
13188,13188,CADE9ADEC7B1B2F6454293174DEADF86,10681,1,7,6,30,48,1548
13189,13189,CADE9ADEC7B1B2F6454293174DEADF86,43391,12,19,7,29,48,1498
13190,13190,CADE9ADEC7B1B2F6454293174DEADF86,11151,20,23,3,30,48,1548
13199,13199,6CC24D921FE70D79D98FA5B7890BCB55,42041,0,1,1,10,47,547
13200,13200,6CC24D921FE70D79D98FA5B7890BCB55,19441,2,18,16,8,46,446
13201,13201,6CC24D921FE70D79D98FA5B7890BCB55,42041,20,21,1,10,47,547
13202,13202,98E87BDE72475940AB2A29AC7A54FAE2,13101,1,9,8,40,47,2047
13203,13203,98E87BDE72475940AB2A29AC7A54FAE2,11481,14,15,1,41,48,2098
13204,13204,98E87BDE72475940AB2A29AC7A54FAE2,13101,17,19,2,40,47,2047
13214,13214,1C4DD184F2771AF8D9B0216E0C8822D3,42401,9,10,1,36,47,1847
13215,13215,1C4DD184F2771AF8D9B0216E0C8822D3,10251,11,13,2,35,47,1797
13216,13216,1C4DD184F2771AF8D9B0216E0C8822D3,42401,14,16,2,36,47,1847
13217,13217,1C4DD184F2771AF8D9B0216E0C8822D3,11461,19,20,1,37,49,1899
13238,13238,2F1F7798F5E8889B4080CA59D71F0274,10271,5,6,1,37,46,1896
13239,13239,2F1F7798F5E8889B4080CA59D71F0274,11081,7,9,2,35,46,1796
13240,13240,2F1F7798F5E8889B4080CA59D71F0274,10271,9,16,7,37,46,1896
13241,13241,2F1F7798F5E8889B4080CA59D71F0274,13711,19,20,1,38,46,1946
13242,13242,EBCAFED47778B422FDE48CF06630FC82,13941,0,6,6,41,47,2097
13243,13243,EBCAFED47778B422FDE48CF06630FC82,11301,8,17,9,41,49,2099
13244,13244,EBCAFED47778B422FDE48CF06630FC82,13941,19,23,4,41,47,2097
13245,13245,1BA9D996B3A19A747EE7BB60C0D1E1A7,12521,0,14,14,35,41,1791
13246,13246,1BA9D996B3A19A747EE7BB60C0D1E1A7,43451,16,19,3,37,40,1890
13247,13247,1BA9D996B3A19A747EE7BB60C0D1E1A7,12521,20,21,1,35,41,1791
13248,13248,CCCD2290FB632A48009771412BE68ADD,10691,0,6,6,33,48,1698
13249,13249,CCCD2290FB632A48009771412BE68ADD,11861,6,18,12,32,47,1647
13250,13250,CCCD2290FB632A48009771412BE68ADD,11171,20,22,2,33,48,1698
13264,13264,600D7AE0D829582E691D7BDBD387E918,19441,0,5,5,8,46,446
13265,13265,600D7AE0D829582E691D7BDBD387E918,42041,8,11,3,10,47,547
13266,13266,600D7AE0D829582E691D7BDBD387E918,19441,14,20,6,8,46,446
13267,13267,00AF64C30DD1AF7B063E67637E648889,10271,1,14,13,37,46,1896
13268,13268,00AF64C30DD1AF7B063E67637E648889,42301,16,17,1,36,47,1847
13269,13269,00AF64C30DD1AF7B063E67637E648889,10271,18,21,3,37,46,1896
13278,13278,5D7734B1178D7780B618167D253CC3A3,42864,0,4,4,38,44,1944
13279,13279,5D7734B1178D7780B618167D253CC3A3,42861,7,8,1,37,44,1894
13280,13280,5D7734B1178D7780B618167D253CC3A3,42864,10,23,13,38,44,1944
13281,13281,7E6F1057729DFB8EE8B59466F9245966,13911,0,6,6,39,46,1996
13282,13282,7E6F1057729DFB8EE8B59466F9245966,42231,7,16,9,37,46,1896
13283,13283,7E6F1057729DFB8EE8B59466F9245966,13911,17,19,2,39,46,1996
13299,13299,C994B0BB00A5F5442EEA247C000D74C5,42531,0,13,13,31,45,1595
13300,13300,C994B0BB00A5F5442EEA247C000D74C5,12311,14,16,2,30,44,1544
13301,13301,C994B0BB00A5F5442EEA247C000D74C5,42531,20,23,3,31,45,1595
13302,13302,7EBD3BA762C40F1F8A712F803B7D8FD3,12491,0,4,4,36,43,1843
13303,13303,7EBD3BA762C40F1F8A712F803B7D8FD3,42861,6,18,12,37,44,1894
13304,13304,7EBD3BA762C40F1F8A712F803B7D8FD3,42151,19,22,3,35,45,1795
13305,13305,5E3291503FC27DAA0248AA453FC4D60A,19021,0,7,7,10,45,545
13306,13306,5E3291503FC27DAA0248AA453FC4D60A,19441,12,19,7,8,46,446
13307,13307,5E3291503FC27DAA0248AA453FC4D60A,19021,19,22,3,10,45,545
13313,13313,430321AE9E516EF323C9C38031CC170C,13351,1,2,1,48,48,2448
13314,13314,430321AE9E516EF323C9C38031CC170C,13471,4,21,17,47,49,2399
13315,13315,430321AE9E516EF323C9C38031CC170C,42601,21,22,1,44,48,2248
13322,13322,F238E4BCD894635E3C09F75844D0698F,42231,0,4,4,37,46,1896
13323,13323,F238E4BCD894635E3C09F75844D0698F,13711,4,5,1,38,46,1946
13324,13324,F238E4BCD894635E3C09F75844D0698F,42231,6,21,15,37,46,1896
13325,13325,53B9F7992DB29A9E3000FDBC39A3F0DF,11074,0,12,12,37,47,1897
13326,13326,53B9F7992DB29A9E3000FDBC39A3F0DF,42221,12,13,1,38,48,1948
13327,13327,53B9F7992DB29A9E3000FDBC39A3F0DF,11074,13,20,7,37,47,1897
13328,13328,839E5B2416DDB60AF8D62A7EA6186138,42021,0,1,1,33,47,1697
13329,13329,839E5B2416DDB60AF8D62A7EA6186138,13601,3,8,5,34,47,1747
13330,13330,839E5B2416DDB60AF8D62A7EA6186138,42021,8,23,15,33,47,1697
13331,13331,90600528B50BB7149D64FE0866090771,11954,0,6,6,32,49,1649
13332,13332,90600528B50BB7149D64FE0866090771,13731,7,10,3,33,49,1699
13333,13333,90600528B50BB7149D64FE0866090771,11954,22,23,1,32,49,1649
13348,13348,325F6E45B1DFC860919AE71795AA4212,13511,0,7,7,34,48,1748
13349,13349,325F6E45B1DFC860919AE71795AA4212,11861,12,14,2,32,47,1647
13350,13350,325F6E45B1DFC860919AE71795AA4212,42523,15,17,2,31,47,1597
13351,13351,325F6E45B1DFC860919AE71795AA4212,11861,17,23,6,32,47,1647
13373,13373,C6869A64CA9EF97A25D7192A00726FC2,42401,0,9,9,36,47,1847
13374,13374,C6869A64CA9EF97A25D7192A00726FC2,10781,10,19,9,35,47,1797
13375,13375,C6869A64CA9EF97A25D7192A00726FC2,42401,20,23,3,36,47,1847
13388,13388,181B5103F0FBF120AFF5BEC3A26A3DB7,43761,0,1,1,32,47,1647
13389,13389,181B5103F0FBF120AFF5BEC3A26A3DB7,11161,2,5,3,32,48,1648
13390,13390,181B5103F0FBF120AFF5BEC3A26A3DB7,42141,7,22,15,32,47,1647
13391,13391,FE5EF0C2F4B69A84D6BDB6109B4735F8,42301,0,1,1,36,47,1847
13392,13392,FE5EF0C2F4B69A84D6BDB6109B4735F8,11331,1,4,3,37,48,1898
13393,13393,FE5EF0C2F4B69A84D6BDB6109B4735F8,42161,5,17,12,36,47,1847
13394,13394,FE5EF0C2F4B69A84D6BDB6109B4735F8,10111,22,23,1,37,47,1897
13395,13395,D8963F7C81A647B0DB7A8BBF70036A0B,10471,8,16,8,37,48,1898
13396,13396,D8963F7C81A647B0DB7A8BBF70036A0B,11231,18,20,2,37,49,1899
13397,13397,D8963F7C81A647B0DB7A8BBF70036A0B,12514,21,23,2,38,47,1947
13408,13408,7BE642EB4F7306096A07AB46584D1F89,42071,6,8,2,31,49,1599
13409,13409,7BE642EB4F7306096A07AB46584D1F89,43391,8,10,2,29,48,1498
13410,13410,7BE642EB4F7306096A07AB46584D1F89,42071,10,21,11,31,49,1599
13411,13411,90568B514F9B63E4374F225CB87C45A4,11021,0,9,9,36,49,1849
13412,13412,90568B514F9B63E4374F225CB87C45A4,40271,9,11,2,35,49,1799
13413,13413,90568B514F9B63E4374F225CB87C45A4,11021,12,22,10,36,49,1849
13418,13418,F8E5692DC64F594EE622EF21A4844BEB,19114,1,5,4,7,43,393
13419,13419,F8E5692DC64F594EE622EF21A4844BEB,12921,7,19,12,9,41,491
13420,13420,F8E5692DC64F594EE622EF21A4844BEB,19114,19,23,4,7,43,393
13424,13424,C135D0CC048BFF7E971403A8703667AE,11871,0,7,7,29,46,1496
13425,13425,C135D0CC048BFF7E971403A8703667AE,10351,11,13,2,28,45,1445
13426,13426,C135D0CC048BFF7E971403A8703667AE,42501,15,16,1,28,47,1447
13427,13427,C135D0CC048BFF7E971403A8703667AE,10351,21,23,2,28,45,1445
13431,13431,F82B0744060E830A6F1F73EAFE27E504,42461,0,2,2,45,47,2297
13432,13432,F82B0744060E830A6F1F73EAFE27E504,42321,5,11,6,43,47,2197
13433,13433,F82B0744060E830A6F1F73EAFE27E504,42461,13,18,5,45,47,2297
13434,13434,7CF8DBF6631714E9AE321164C994CF85,42151,0,11,11,35,45,1795
13435,13435,7CF8DBF6631714E9AE321164C994CF85,42861,11,14,3,37,44,1894
13436,13436,7CF8DBF6631714E9AE321164C994CF85,42151,16,19,3,35,45,1795
13437,13437,D75A7C42E9DBEC266E4BBCF60E6957AB,13331,0,14,14,38,47,1947
13438,13438,D75A7C42E9DBEC266E4BBCF60E6957AB,42511,15,16,1,37,47,1897
13439,13439,D75A7C42E9DBEC266E4BBCF60E6957AB,12514,16,19,3,38,47,1947
13440,13440,D75A7C42E9DBEC266E4BBCF60E6957AB,42511,19,20,1,37,47,1897
13449,13449,441E401293D6FFC8E080552D376784E1,42581,0,5,5,38,48,1948
13450,13450,441E401293D6FFC8E080552D376784E1,11914,6,9,3,37,48,1898
13451,13451,441E401293D6FFC8E080552D376784E1,42581,10,23,13,38,48,1948
13452,13452,4CCA23C849E6CF72B9F5665583603418,42041,0,1,1,10,47,547
13453,13453,4CCA23C849E6CF72B9F5665583603418,19441,5,20,15,8,46,446
13454,13454,4CCA23C849E6CF72B9F5665583603418,19024,21,22,1,9,45,495
13455,13455,05EC089A039EAFCC5C0761E74BD23505,42021,0,7,7,33,47,1697
13456,13456,05EC089A039EAFCC5C0761E74BD23505,10491,7,18,11,33,48,1698
13457,13457,05EC089A039EAFCC5C0761E74BD23505,10731,19,23,4,33,47,1697
13463,13463,7636C02B931F5033A3275CA34FA4048C,10161,0,9,9,35,49,1799
13464,13464,7636C02B931F5033A3275CA34FA4048C,11231,10,19,9,37,49,1899
13465,13465,7636C02B931F5033A3275CA34FA4048C,12083,20,22,2,36,49,1849
13476,13476,560DFCBDB07F2D026230A41F510B3170,40945,0,7,7,32,48,1648
13477,13477,560DFCBDB07F2D026230A41F510B3170,10901,11,13,2,35,48,1798
13478,13478,560DFCBDB07F2D026230A41F510B3170,12381,17,23,6,32,48,1648
13492,13492,1392C8E19F85085262C8C4C5B019D410,11074,1,13,12,37,47,1897
13493,13493,1392C8E19F85085262C8C4C5B019D410,11271,17,20,3,37,48,1898
13494,13494,1392C8E19F85085262C8C4C5B019D410,11074,21,23,2,37,47,1897
13498,13498,7416ABA9B70926119329485C1E15D038,11531,2,5,3,34,49,1749
13499,13499,7416ABA9B70926119329485C1E15D038,13731,8,10,2,33,49,1699
13500,13500,7416ABA9B70926119329485C1E15D038,40882,14,16,2,34,49,1749
13501,13501,7416ABA9B70926119329485C1E15D038,13731,17,19,2,33,49,1699
13502,13502,2B742D33ECA5D739DE9809C030EAA6E5,13911,3,4,1,39,46,1996
13503,13503,2B742D33ECA5D739DE9809C030EAA6E5,42351,6,10,4,38,45,1945
13504,13504,2B742D33ECA5D739DE9809C030EAA6E5,13911,14,18,4,39,46,1996
13505,13505,2B742D33ECA5D739DE9809C030EAA6E5,42351,18,22,4,38,45,1945
13511,13511,B7783E40C231BF2A915C5200F2E2562A,12031,0,9,9,33,48,1698
13512,13512,B7783E40C231BF2A915C5200F2E2562A,40951,12,13,1,36,49,1849
13513,13513,B7783E40C231BF2A915C5200F2E2562A,10901,15,18,3,35,48,1798
13514,13514,B7783E40C231BF2A915C5200F2E2562A,10491,19,23,4,33,48,1698
13515,13515,8F8152ABCDBBD4CE857B1EFCB582F5D2,11074,0,14,14,37,47,1897
13516,13516,8F8152ABCDBBD4CE857B1EFCB582F5D2,10251,16,17,1,35,47,1797
13517,13517,8F8152ABCDBBD4CE857B1EFCB582F5D2,42511,18,19,1,37,47,1897
13521,13521,3E17C9F881E8F571652BFE5E841845EF,11861,0,10,10,32,47,1647
13522,13522,3E17C9F881E8F571652BFE5E841845EF,10281,11,12,1,33,48,1698
13523,13523,3E17C9F881E8F571652BFE5E841845EF,11861,12,23,11,32,47,1647
13532,13532,5C2B763013F3453FD43407A455CBD2B2,13651,1,7,6,30,47,1547
13533,13533,5C2B763013F3453FD43407A455CBD2B2,42523,7,11,4,31,47,1597
13534,13534,5C2B763013F3453FD43407A455CBD2B2,13651,13,21,8,30,47,1547
13535,13535,90BDA16C4F6281AE9AFB01EAEB1C60F5,42491,0,4,4,32,46,1646
13536,13536,90BDA16C4F6281AE9AFB01EAEB1C60F5,10292,4,13,9,30,47,1547
13537,13537,90BDA16C4F6281AE9AFB01EAEB1C60F5,11834,17,18,1,32,45,1645
13538,13538,90BDA16C4F6281AE9AFB01EAEB1C60F5,10295,19,23,4,30,47,1547
13544,13544,878DD44EE8FA6A43A619DDA4A892D760,11806,3,12,9,41,48,2098
13545,13545,878DD44EE8FA6A43A619DDA4A892D760,42271,15,16,1,40,47,2047
13546,13546,878DD44EE8FA6A43A619DDA4A892D760,11806,21,22,1,41,48,2098
13550,13550,89E9D5A5271FF46B57D9025356B7D83E,12511,0,3,3,39,47,1997
13551,13551,89E9D5A5271FF46B57D9025356B7D83E,10251,3,10,7,35,47,1797
13552,13552,89E9D5A5271FF46B57D9025356B7D83E,12511,14,17,3,39,47,1997
13553,13553,89E9D5A5271FF46B57D9025356B7D83E,10251,18,23,5,35,47,1797
13584,13584,27B6DDFE3A356062F221ABD7AD70BB14,11061,0,11,11,29,48,1498
13585,13585,27B6DDFE3A356062F221ABD7AD70BB14,10681,13,14,1,30,48,1548
13586,13586,27B6DDFE3A356062F221ABD7AD70BB14,11061,16,23,7,29,48,1498
13593,13593,2F399A698BEA43598809D8DBB3D9EDAE,10251,0,9,9,35,47,1797
13594,13594,2F399A698BEA43598809D8DBB3D9EDAE,42161,10,15,5,36,47,1847
13595,13595,2F399A698BEA43598809D8DBB3D9EDAE,11074,15,16,1,37,47,1897
13596,13596,2F399A698BEA43598809D8DBB3D9EDAE,42161,16,22,6,36,47,1847
13642,13642,1DD1A250791E8DE9D0B949B1DAE230C8,11861,0,12,12,32,47,1647
13643,13643,1DD1A250791E8DE9D0B949B1DAE230C8,42921,15,16,1,33,47,1697
13644,13644,1DD1A250791E8DE9D0B949B1DAE230C8,11861,18,23,5,32,47,1647
13651,13651,AF2C6BFE514EA88D5A42A7C3651D6C39,10521,0,6,6,41,47,2097
13652,13652,AF2C6BFE514EA88D5A42A7C3651D6C39,42031,7,8,1,40,46,2046
13653,13653,AF2C6BFE514EA88D5A42A7C3651D6C39,10521,11,23,12,41,47,2097
13654,13654,F375472DEA772AB5B5D461F4E41453CE,11531,2,3,1,34,49,1749
13655,13655,F375472DEA772AB5B5D461F4E41453CE,10107,8,13,5,38,49,1949
13656,13656,F375472DEA772AB5B5D461F4E41453CE,40073,14,15,1,37,48,1898
13657,13657,F375472DEA772AB5B5D461F4E41453CE,11531,18,23,5,34,49,1749
13670,13670,B2542631715105DE17F7E7EFAA92BF3C,10634,0,5,5,27,45,1395
13671,13671,B2542631715105DE17F7E7EFAA92BF3C,10351,6,7,1,28,45,1445
13672,13672,B2542631715105DE17F7E7EFAA92BF3C,10634,10,14,4,27,45,1395
13673,13673,B2542631715105DE17F7E7EFAA92BF3C,10351,14,22,8,28,45,1445
13684,13684,A142A9884E67106A6220A3EE51BBA9B4,43391,0,17,17,29,48,1498
13685,13685,A142A9884E67106A6220A3EE51BBA9B4,42071,20,21,1,31,49,1599
13686,13686,A142A9884E67106A6220A3EE51BBA9B4,10544,21,23,2,28,48,1448
13693,13693,1228A94EA6C2D4622CFEAC816DA2851D,12083,10,13,3,36,49,1849
13694,13694,1228A94EA6C2D4622CFEAC816DA2851D,10901,14,16,2,35,48,1798
13695,13695,1228A94EA6C2D4622CFEAC816DA2851D,11914,18,23,5,37,48,1898
13700,13700,5B4A62417F5A4F9410202233EBE759A1,42161,0,11,11,36,47,1847
13701,13701,5B4A62417F5A4F9410202233EBE759A1,10251,13,17,4,35,47,1797
13702,13702,5B4A62417F5A4F9410202233EBE759A1,11201,18,22,4,35,49,1799
13712,13712,8CD04C997EB95D4B4DE5A204C23AD401,11061,0,7,7,29,48,1498
13713,13713,8CD04C997EB95D4B4DE5A204C23AD401,11381,10,12,2,30,47,1547
13714,13714,8CD04C997EB95D4B4DE5A204C23AD401,11061,13,23,10,29,48,1498
13715,13715,4D239E998445105BB1DB28C4CB8040D2,42581,0,6,6,38,48,1948
13716,13716,4D239E998445105BB1DB28C4CB8040D2,11914,10,11,1,37,48,1898
13717,13717,4D239E998445105BB1DB28C4CB8040D2,42581,11,21,10,38,48,1948
13718,13718,6D2C11DB3E76C2943C7F716A3AF725C0,12921,0,6,6,9,41,491
13719,13719,6D2C11DB3E76C2943C7F716A3AF725C0,49201,7,15,8,7,41,391
13720,13720,6D2C11DB3E76C2943C7F716A3AF725C0,12921,17,18,1,9,41,491
13729,13729,ACD7D06D699A88B2E7BB7970CE635C80,42291,0,1,1,29,48,1498
13730,13730,ACD7D06D699A88B2E7BB7970CE635C80,11381,2,12,10,30,47,1547
13731,13731,ACD7D06D699A88B2E7BB7970CE635C80,42521,18,19,1,31,47,1597
13732,13732,ACD7D06D699A88B2E7BB7970CE635C80,10951,22,23,1,29,48,1498
13733,13733,AE21E38BEFF88B1BA1578ED2E6E5DC28,11074,9,10,1,37,47,1897
13734,13734,AE21E38BEFF88B1BA1578ED2E6E5DC28,42281,11,13,2,40,48,2048
13735,13735,AE21E38BEFF88B1BA1578ED2E6E5DC28,11074,15,23,8,37,47,1897
13736,13736,B4384B03AA2ADCFD4B5B44E462DB395A,42141,0,2,2,32,47,1647
13737,13737,B4384B03AA2ADCFD4B5B44E462DB395A,42523,3,5,2,31,47,1597
13738,13738,B4384B03AA2ADCFD4B5B44E462DB395A,43761,6,23,17,32,47,1647
13739,13739,21AC65A8AD6DD1CC1B08784723EC34D0,42491,9,11,2,32,46,1646
13740,13740,21AC65A8AD6DD1CC1B08784723EC34D0,43471,13,14,1,31,49,1599
13741,13741,21AC65A8AD6DD1CC1B08784723EC34D0,12121,17,22,5,29,47,1497
13745,13745,EA76F6018E37635F2D98F3C61FC7376D,10841,0,1,1,37,47,1897
13746,13746,EA76F6018E37635F2D98F3C61FC7376D,13331,2,17,15,38,47,1947
13747,13747,EA76F6018E37635F2D98F3C61FC7376D,10841,17,22,5,37,47,1897
13748,13748,DFA44588B9F7612E59AB24A1351E5F4F,12921,0,7,7,9,41,491
13749,13749,DFA44588B9F7612E59AB24A1351E5F4F,49201,11,16,5,7,41,391
13750,13750,DFA44588B9F7612E59AB24A1351E5F4F,12921,19,20,1,9,41,491
13769,13769,73109D29A83EBAB3020EBE70AADA7F4C,11231,0,19,19,37,49,1899
13770,13770,73109D29A83EBAB3020EBE70AADA7F4C,10111,20,21,1,37,47,1897
13771,13771,73109D29A83EBAB3020EBE70AADA7F4C,11231,21,23,2,37,49,1899
13772,13772,AF35FEF982B809F3290F56D79493C34D,43311,0,7,7,31,48,1598
13773,13773,AF35FEF982B809F3290F56D79493C34D,10681,8,12,4,30,48,1548
13774,13774,AF35FEF982B809F3290F56D79493C34D,10901,19,20,1,35,48,1798
13775,13775,6CD008CBF5332727B7FB0E79DB4BAD66,43761,1,9,8,32,47,1647
13776,13776,6CD008CBF5332727B7FB0E79DB4BAD66,10901,10,21,11,35,48,1798
13777,13777,6CD008CBF5332727B7FB0E79DB4BAD66,43761,21,23,2,32,47,1647
13778,13778,D01D236B816B958BA0840FB83B5A7890,13711,0,5,5,38,46,1946
13779,13779,D01D236B816B958BA0840FB83B5A7890,10271,6,8,2,37,46,1896
