,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
11440,88348,68DBE0B52FD0AB95F1DD47068FD7847F,31031,16,19,3,109.49979,18.25382,1510
11441,88349,68DBE0B52FD0AB95F1DD47068FD7847F,30181,19,23,4,109.51597,18.23313,1557
11442,88357,9955D8331F1866B4F8C7C7981EBD1A88,31206,1,14,13,109.50819,18.23549,1507
11443,88358,9955D8331F1866B4F8C7C7981EBD1A88,60381,15,16,1,109.5241,18.22458,1605
11444,88359,9955D8331F1866B4F8C7C7981EBD1A88,31206,17,22,5,109.50819,18.23549,1507
11453,88450,55CDDB1A84A2F40D42C80C17393C28FB,38951,0,2,2,109.48097,18.28868,1416
11454,88451,55CDDB1A84A2F40D42C80C17393C28FB,60472,4,14,10,109.46625,18.29542,1367
11455,88452,55CDDB1A84A2F40D42C80C17393C28FB,38951,18,23,5,109.48097,18.28868,1416
11507,88968,13104A6A71A054F852B52BB76993ADB2,30854,0,6,6,109.56889,18.27076,1763
11508,88969,13104A6A71A054F852B52BB76993ADB2,30851,6,9,3,109.5616,18.27396,1713
11509,88970,13104A6A71A054F852B52BB76993ADB2,30854,9,13,4,109.56889,18.27076,1763
11510,88971,13104A6A71A054F852B52BB76993ADB2,30851,13,17,4,109.5616,18.27396,1713
11524,89056,5A888DC7A3AA300CC584D9862C5384A1,60221,0,3,3,109.52569,18.29188,1616
11525,89057,5A888DC7A3AA300CC584D9862C5384A1,30721,3,5,2,109.51597,18.28257,1565
11526,89058,5A888DC7A3AA300CC584D9862C5384A1,31931,8,10,2,109.54771,18.29403,1667
11527,89059,5A888DC7A3AA300CC584D9862C5384A1,39183,12,13,1,109.55542,18.28208,1715
11528,89083,875F4B80762D0E664890361D764F907D,60081,0,7,7,109.51097,18.22639,1556
11529,89084,875F4B80762D0E664890361D764F907D,30571,7,18,11,109.50243,18.21861,1504
11530,89085,875F4B80762D0E664890361D764F907D,60081,19,23,4,109.51097,18.22639,1556
11531,89145,28FD729A56A38491CC99ABB23711BC1C,39181,0,4,4,109.55153,18.28035,1715
11532,89146,28FD729A56A38491CC99ABB23711BC1C,31931,7,8,1,109.54771,18.29403,1667
11533,89147,28FD729A56A38491CC99ABB23711BC1C,39181,10,13,3,109.55153,18.28035,1715
11537,89262,47DB633DCEAA585A5A9E2D686518C9D0,38171,0,7,7,109.50799,18.28139,1515
11538,89263,47DB633DCEAA585A5A9E2D686518C9D0,30851,9,12,3,109.5616,18.27396,1713
11539,89264,47DB633DCEAA585A5A9E2D686518C9D0,30854,14,23,9,109.56889,18.27076,1763
11540,89276,6D1A5174B0679D14F4183CE4A66812B9,31071,0,8,8,109.58257,18.28458,1815
11541,89277,6D1A5174B0679D14F4183CE4A66812B9,30854,11,12,1,109.56889,18.27076,1763
11542,89278,6D1A5174B0679D14F4183CE4A66812B9,31071,12,15,3,109.58257,18.28458,1815
11545,89313,8E244E94833DBF281BCBFE2F4A36E102,60641,0,9,9,109.53854,18.2359,1657
11546,89314,8E244E94833DBF281BCBFE2F4A36E102,30861,12,13,1,109.52722,18.22743,1606
11547,89315,8E244E94833DBF281BCBFE2F4A36E102,60641,14,23,9,109.53854,18.2359,1657
11586,89662,77EAFDBAF8DB65CFFFD8A9494D2F080D,30761,0,15,15,109.45201,18.3,1318
11587,89663,77EAFDBAF8DB65CFFFD8A9494D2F080D,31081,18,20,2,109.44639,18.30181,1318
11588,89664,77EAFDBAF8DB65CFFFD8A9494D2F080D,30761,21,23,2,109.45201,18.3,1318
11623,89889,E79FCCBA9F6300DF5C81A804945B477E,31945,1,2,1,109.58021,18.29403,1817
11624,89890,E79FCCBA9F6300DF5C81A804945B477E,31071,3,5,2,109.58257,18.28458,1815
11625,89891,E79FCCBA9F6300DF5C81A804945B477E,30854,6,23,17,109.56889,18.27076,1763
11631,89920,34A1BA5A97F90C4ABB34EDC7004774A9,30851,0,6,6,109.5616,18.27396,1713
11632,89921,34A1BA5A97F90C4ABB34EDC7004774A9,39183,10,11,1,109.55542,18.28208,1715
11633,89922,34A1BA5A97F90C4ABB34EDC7004774A9,31071,15,16,1,109.58257,18.28458,1815
11637,89988,ECA37B99D2E4FEE602303DB4AB25AB77,30721,0,7,7,109.51597,18.28257,1565
11638,89989,ECA37B99D2E4FEE602303DB4AB25AB77,60614,8,10,2,109.48799,18.29521,1467
11639,89990,ECA37B99D2E4FEE602303DB4AB25AB77,38157,12,14,2,109.51483,18.26958,1563
11648,90004,AE6DC7ACB81DB5F351E45AC25E5F5A3B,30721,0,2,2,109.51597,18.28257,1565
11649,90005,AE6DC7ACB81DB5F351E45AC25E5F5A3B,38297,4,6,2,109.52576,18.24965,1609
11650,90006,AE6DC7ACB81DB5F351E45AC25E5F5A3B,31031,8,15,7,109.49979,18.25382,1510
11653,90027,ADAB51A6D99BADC8222FC392D72ADA01,60281,0,6,6,109.51743,18.25924,1561
11654,90028,ADAB51A6D99BADC8222FC392D72ADA01,60311,7,8,1,109.52097,18.24319,1558
11655,90029,ADAB51A6D99BADC8222FC392D72ADA01,60281,8,23,15,109.51743,18.25924,1561
11661,90061,ACDEAAF45B65DE48CF80A48DBD3C775E,31071,1,2,1,109.58257,18.28458,1815
11662,90062,ACDEAAF45B65DE48CF80A48DBD3C775E,30854,2,5,3,109.56889,18.27076,1763
11663,90063,ACDEAAF45B65DE48CF80A48DBD3C775E,31071,5,6,1,109.58257,18.28458,1815
11664,90064,ACDEAAF45B65DE48CF80A48DBD3C775E,30854,7,9,2,109.56889,18.27076,1763
11675,90127,7B1A07C39637E996C01DF0A3D287D3C6,30854,0,15,15,109.56889,18.27076,1763
11676,90128,7B1A07C39637E996C01DF0A3D287D3C6,31071,17,20,3,109.58257,18.28458,1815
11677,90129,7B1A07C39637E996C01DF0A3D287D3C6,30854,20,23,3,109.56889,18.27076,1763
11690,90177,B55959B64746A18ECF5077B5F7359221,31561,3,11,8,109.56792,18.28479,1765
11691,90178,B55959B64746A18ECF5077B5F7359221,39183,14,15,1,109.55542,18.28208,1715
11692,90179,B55959B64746A18ECF5077B5F7359221,31561,20,23,3,109.56792,18.28479,1765
11707,90423,0C8D15C0488D521680F0DE3A28CFE111,31811,0,3,3,109.54201,18.31806,1671
11708,90424,0C8D15C0488D521680F0DE3A28CFE111,30701,5,15,10,109.59313,18.32007,1871
11709,90425,0C8D15C0488D521680F0DE3A28CFE111,31811,19,20,1,109.54201,18.31806,1671
11710,90426,0C8D15C0488D521680F0DE3A28CFE111,30701,20,22,2,109.59313,18.32007,1871
11713,90447,64F4CDF664AA04E7B79DE93C57128CF6,31931,0,6,6,109.54771,18.29403,1667
11714,90448,64F4CDF664AA04E7B79DE93C57128CF6,39181,7,18,11,109.55153,18.28035,1715
11715,90449,64F4CDF664AA04E7B79DE93C57128CF6,31931,18,19,1,109.54771,18.29403,1667
11726,90494,DE5024DB59D5BF6AE5857A85EB7680EA,31071,0,6,6,109.58257,18.28458,1815
11727,90495,DE5024DB59D5BF6AE5857A85EB7680EA,30854,7,16,9,109.56889,18.27076,1763
11728,90496,DE5024DB59D5BF6AE5857A85EB7680EA,60631,20,21,1,109.57778,18.27583,1814
11740,90612,E65658506C2BF9C993BA69EE6D38B3C6,60221,1,2,1,109.52569,18.29188,1616
11741,90613,E65658506C2BF9C993BA69EE6D38B3C6,31951,2,18,16,109.52174,18.30299,1568
11742,90614,E65658506C2BF9C993BA69EE6D38B3C6,31561,22,23,1,109.56792,18.28479,1765
11745,90629,996308BA516E2A4FD895EB11278D247D,30201,3,16,13,109.4909,18.26465,1462
11746,90630,996308BA516E2A4FD895EB11278D247D,31031,17,20,3,109.49979,18.25382,1510
11747,90631,996308BA516E2A4FD895EB11278D247D,30201,21,23,2,109.4909,18.26465,1462
11755,90737,C93386A9D86FE22A1FD4E5116045DD8D,31561,0,6,6,109.56792,18.28479,1765
11756,90738,C93386A9D86FE22A1FD4E5116045DD8D,39183,7,10,3,109.55542,18.28208,1715
11757,90739,C93386A9D86FE22A1FD4E5116045DD8D,31561,10,13,3,109.56792,18.28479,1765
11758,90740,C93386A9D86FE22A1FD4E5116045DD8D,39183,14,16,2,109.55542,18.28208,1715
11773,90866,4EAD72A154BE5264D13EEE1D06581476,60371,0,6,6,109.53063,18.30056,1618
11774,90867,4EAD72A154BE5264D13EEE1D06581476,31931,7,10,3,109.54771,18.29403,1667
11775,90868,4EAD72A154BE5264D13EEE1D06581476,60371,11,21,10,109.53063,18.30056,1618
11801,91095,537CA9C3FED012868AB5E4DF92AD232C,30861,0,8,8,109.52722,18.22743,1606
11802,91096,537CA9C3FED012868AB5E4DF92AD232C,30861,12,14,2,109.52722,18.22743,1606
11803,91097,537CA9C3FED012868AB5E4DF92AD232C,30861,17,20,3,109.52722,18.22743,1606
11804,91098,537CA9C3FED012868AB5E4DF92AD232C,30711,20,22,2,109.50271,18.25347,1510
11805,91109,3F80F6C7ECC59E36D89C8EF1746C8724,60281,0,1,1,109.51743,18.25924,1561
11806,91110,3F80F6C7ECC59E36D89C8EF1746C8724,30151,1,2,1,109.50986,18.25083,1560
11807,91111,3F80F6C7ECC59E36D89C8EF1746C8724,38121,3,11,8,109.51361,18.27813,1564
11808,91112,3F80F6C7ECC59E36D89C8EF1746C8724,60171,13,15,2,109.51292,18.30694,1569
11815,91177,451E2BF48CD7B253EB0892324E679BCC,31461,0,5,5,109.5091,18.25389,1510
11816,91178,451E2BF48CD7B253EB0892324E679BCC,60281,7,12,5,109.51743,18.25924,1561
11817,91179,451E2BF48CD7B253EB0892324E679BCC,38291,12,21,9,109.51618,18.24313,1558
11818,91180,451E2BF48CD7B253EB0892324E679BCC,38297,22,23,1,109.52576,18.24965,1609
11828,91266,DDE77D3A656666992FC3458B84010D43,39183,1,5,4,109.55542,18.28208,1715
11829,91267,DDE77D3A656666992FC3458B84010D43,31561,8,9,1,109.56792,18.28479,1765
11830,91268,DDE77D3A656666992FC3458B84010D43,39183,12,21,9,109.55542,18.28208,1715
11847,91412,283001ED673D8EDBEF7EEB00BDB31533,30571,4,6,2,109.50243,18.21861,1504
11848,91413,283001ED673D8EDBEF7EEB00BDB31533,60201,6,8,2,109.5041,18.2509,1510
11849,91414,283001ED673D8EDBEF7EEB00BDB31533,31181,8,18,10,109.50382,18.24813,1509
11850,91415,283001ED673D8EDBEF7EEB00BDB31533,30571,18,20,2,109.50243,18.21861,1504
11855,91443,B5D5F035B558647FF9F44A76F16A1183,31206,0,14,14,109.50819,18.23549,1507
11856,91444,B5D5F035B558647FF9F44A76F16A1183,38371,19,20,1,109.50972,18.23924,1558
11857,91445,B5D5F035B558647FF9F44A76F16A1183,31411,21,22,1,109.5016,18.23576,1507
11858,91489,202870BA524F8D7E9C1B66336BF1F034,31951,0,5,5,109.52174,18.30299,1568
11859,91490,202870BA524F8D7E9C1B66336BF1F034,60631,7,9,2,109.57778,18.27583,1814
11860,91491,202870BA524F8D7E9C1B66336BF1F034,30854,12,18,6,109.56889,18.27076,1763
11861,91492,202870BA524F8D7E9C1B66336BF1F034,38991,19,20,1,109.52681,18.30368,1618
11869,91577,D1B09D14086A317457A98E1E3E3BED6B,39181,0,5,5,109.55153,18.28035,1715
11870,91578,D1B09D14086A317457A98E1E3E3BED6B,31931,6,7,1,109.54771,18.29403,1667
11871,91579,D1B09D14086A317457A98E1E3E3BED6B,39181,7,23,16,109.55153,18.28035,1715
11872,91586,D6B54C643B88B86782DC30A38AD291FD,31561,2,7,5,109.56792,18.28479,1765
11873,91587,D6B54C643B88B86782DC30A38AD291FD,30854,7,9,2,109.56889,18.27076,1763
11874,91588,D6B54C643B88B86782DC30A38AD291FD,31561,13,17,4,109.56792,18.28479,1765
11875,91618,1FE2866848043A2C10AD87212485FE15,31071,0,7,7,109.58257,18.28458,1815
11876,91619,1FE2866848043A2C10AD87212485FE15,30854,7,13,6,109.56889,18.27076,1763
11877,91620,1FE2866848043A2C10AD87212485FE15,31071,14,17,3,109.58257,18.28458,1815
11878,91621,1FE2866848043A2C10AD87212485FE15,30854,17,21,4,109.56889,18.27076,1763
11879,91646,EE9ED89488CC5A6EB73A10F5D2E75FDB,38085,0,1,1,109.6291,18.23625,2007
11880,91647,EE9ED89488CC5A6EB73A10F5D2E75FDB,31571,2,4,2,109.61563,18.23326,1957
11881,91648,EE9ED89488CC5A6EB73A10F5D2E75FDB,38085,6,8,2,109.6291,18.23625,2007
11897,91749,A7B3BDD8DC79485BA41EC7F220A41345,60631,0,9,9,109.57778,18.27583,1814
11898,91750,A7B3BDD8DC79485BA41EC7F220A41345,30854,9,12,3,109.56889,18.27076,1763
11899,91751,A7B3BDD8DC79485BA41EC7F220A41345,60631,14,20,6,109.57778,18.27583,1814
11900,91752,A7B3BDD8DC79485BA41EC7F220A41345,30854,21,22,1,109.56889,18.27076,1763
11903,91763,070984703178D21DC5287E457C03691A,39181,0,6,6,109.55153,18.28035,1715
11904,91764,070984703178D21DC5287E457C03691A,39181,9,12,3,109.55153,18.28035,1715
11905,91765,070984703178D21DC5287E457C03691A,39181,16,23,7,109.55153,18.28035,1715
11911,91909,09605A95AE7BE30FC92DC699DB3FCBD0,31181,0,8,8,109.50382,18.24813,1509
11912,91910,09605A95AE7BE30FC92DC699DB3FCBD0,31461,9,12,3,109.5091,18.25389,1510
11913,91911,09605A95AE7BE30FC92DC699DB3FCBD0,31461,13,14,1,109.5091,18.25389,1510
11914,91912,09605A95AE7BE30FC92DC699DB3FCBD0,31201,18,20,2,109.51042,18.23819,1558
11915,91941,7FF3C6569A3990C03CAF6C52D3C8BC6C,60241,0,5,5,109.53319,18.28667,1616
11916,91942,7FF3C6569A3990C03CAF6C52D3C8BC6C,31931,7,8,1,109.54771,18.29403,1667
11917,91943,7FF3C6569A3990C03CAF6C52D3C8BC6C,60241,11,12,1,109.53319,18.28667,1616
11918,91965,E46795A590C643FCDE6B993B35621D2F,31931,1,6,5,109.54771,18.29403,1667
11919,91966,E46795A590C643FCDE6B993B35621D2F,30351,11,13,2,109.41701,18.29292,1217
11920,91967,E46795A590C643FCDE6B993B35621D2F,30921,18,19,1,109.53903,18.29451,1667
11930,92084,30F5D42A1A8F1CF26F5C9617FCB06C4F,31561,0,6,6,109.56792,18.28479,1765
11931,92085,30F5D42A1A8F1CF26F5C9617FCB06C4F,39183,8,9,1,109.55542,18.28208,1715
11932,92086,30F5D42A1A8F1CF26F5C9617FCB06C4F,31561,10,11,1,109.56792,18.28479,1765
11933,92087,30F5D42A1A8F1CF26F5C9617FCB06C4F,39183,14,15,1,109.55542,18.28208,1715
11942,92205,0046001E45A9DDB75555AADDDC352392,31071,0,14,14,109.58257,18.28458,1815
11943,92206,0046001E45A9DDB75555AADDDC352392,30854,16,17,1,109.56889,18.27076,1763
11944,92207,0046001E45A9DDB75555AADDDC352392,31071,18,23,5,109.58257,18.28458,1815
11949,92254,70A62761FE79F922D082380DA7747243,30854,0,17,17,109.56889,18.27076,1763
11950,92255,70A62761FE79F922D082380DA7747243,31561,17,19,2,109.56792,18.28479,1765
11951,92256,70A62761FE79F922D082380DA7747243,30854,20,22,2,109.56889,18.27076,1763
11954,92301,A749E400BFD3B5908671E939EC104DEE,30854,0,6,6,109.56889,18.27076,1763
11955,92302,A749E400BFD3B5908671E939EC104DEE,31071,6,8,2,109.58257,18.28458,1815
11956,92303,A749E400BFD3B5908671E939EC104DEE,30854,8,21,13,109.56889,18.27076,1763
11968,92333,608A55C14BAB2A5B627ACC1F39B89FB6,31945,0,13,13,109.58021,18.29403,1817
11969,92334,608A55C14BAB2A5B627ACC1F39B89FB6,31071,15,16,1,109.58257,18.28458,1815
11970,92335,608A55C14BAB2A5B627ACC1F39B89FB6,31945,21,22,1,109.58021,18.29403,1817
11974,92427,10EBF762D28520B09848288F7052CFDE,30854,0,6,6,109.56889,18.27076,1763
11975,92428,10EBF762D28520B09848288F7052CFDE,39101,8,17,9,109.50132,18.24931,1509
11976,92429,10EBF762D28520B09848288F7052CFDE,30854,20,23,3,109.56889,18.27076,1763
11983,92476,963B5F4C98446446023B8ED177B869B3,60361,0,6,6,109.51938,18.29681,1567
11984,92477,963B5F4C98446446023B8ED177B869B3,39183,11,17,6,109.55542,18.28208,1715
11985,92478,963B5F4C98446446023B8ED177B869B3,60361,18,23,5,109.51938,18.29681,1567
12004,92608,B621E9075674E792CCB217233825F9D1,30851,2,6,4,109.5616,18.27396,1713
12005,92609,B621E9075674E792CCB217233825F9D1,30854,11,12,1,109.56889,18.27076,1763
12006,92610,B621E9075674E792CCB217233825F9D1,60631,14,15,1,109.57778,18.27583,1814
12022,92754,7421066246AAD1C230E7E2A7ADF06E9D,60631,0,6,6,109.57778,18.27583,1814
12023,92755,7421066246AAD1C230E7E2A7ADF06E9D,30854,7,15,8,109.56889,18.27076,1763
12024,92756,7421066246AAD1C230E7E2A7ADF06E9D,31071,17,18,1,109.58257,18.28458,1815
12025,92757,7421066246AAD1C230E7E2A7ADF06E9D,30854,18,19,1,109.56889,18.27076,1763
12026,92775,A01B4012B619D942E7CC3AC9B78722B4,31561,0,1,1,109.56792,18.28479,1765
12027,92776,A01B4012B619D942E7CC3AC9B78722B4,30851,1,5,4,109.5616,18.27396,1713
12028,92777,A01B4012B619D942E7CC3AC9B78722B4,39183,7,8,1,109.55542,18.28208,1715
12029,92778,A01B4012B619D942E7CC3AC9B78722B4,31561,12,23,11,109.56792,18.28479,1765
12030,92798,417408FFDA93B177641D270D3A5C4B2D,31071,2,14,12,109.58257,18.28458,1815
12031,92799,417408FFDA93B177641D270D3A5C4B2D,60631,15,17,2,109.57778,18.27583,1814
12032,92800,417408FFDA93B177641D270D3A5C4B2D,31071,21,23,2,109.58257,18.28458,1815
12044,92871,0A9117B90774715AACE2ED3045D6F579,60041,0,7,7,109.39889,18.31944,1121
12045,92872,0A9117B90774715AACE2ED3045D6F579,31081,9,10,1,109.44639,18.30181,1318
12046,92873,0A9117B90774715AACE2ED3045D6F579,30761,13,15,2,109.45201,18.3,1318
12063,93070,AFCD0831F8AAAE7DDAE42327797F10EB,30854,1,2,1,109.56889,18.27076,1763
12064,93071,AFCD0831F8AAAE7DDAE42327797F10EB,31761,4,5,1,109.60521,18.27965,1914
12065,93072,AFCD0831F8AAAE7DDAE42327797F10EB,30854,10,11,1,109.56889,18.27076,1763
12066,93073,AFCD0831F8AAAE7DDAE42327797F10EB,31071,14,21,7,109.58257,18.28458,1815
12096,93262,2A6BA0678DDF16AF08BAC9E3FA3C9391,31561,0,5,5,109.56792,18.28479,1765
12097,93263,2A6BA0678DDF16AF08BAC9E3FA3C9391,30854,9,19,10,109.56889,18.27076,1763
12098,93264,2A6BA0678DDF16AF08BAC9E3FA3C9391,31561,22,23,1,109.56792,18.28479,1765
12111,93334,8AE547CC56788F82C32B9A8562096998,31071,0,7,7,109.58257,18.28458,1815
12112,93335,8AE547CC56788F82C32B9A8562096998,30854,7,16,9,109.56889,18.27076,1763
12113,93336,8AE547CC56788F82C32B9A8562096998,31071,16,18,2,109.58257,18.28458,1815
12130,93522,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,60551,0,1,1,109.42722,18.30111,1218
12131,93523,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,30821,1,5,4,109.43681,18.33639,1274
12132,93524,ABCD0851CC1C78BCD7AF6DBDF2F5DE49,60552,6,19,13,109.41729,18.30014,1218
12162,93735,6F25B46DE233F84CBE88187DB2427FA9,30201,0,6,6,109.4909,18.26465,1462
12163,93736,6F25B46DE233F84CBE88187DB2427FA9,31021,7,8,1,109.49021,18.27,1463
12164,93737,6F25B46DE233F84CBE88187DB2427FA9,30201,9,23,14,109.4909,18.26465,1462
12165,93741,C75BC5F85072980078D1BA009D1D1AB7,31561,0,6,6,109.56792,18.28479,1765
12166,93742,C75BC5F85072980078D1BA009D1D1AB7,39183,8,15,7,109.55542,18.28208,1715
12167,93743,C75BC5F85072980078D1BA009D1D1AB7,31561,15,16,1,109.56792,18.28479,1765
12168,93744,C75BC5F85072980078D1BA009D1D1AB7,39183,19,20,1,109.55542,18.28208,1715
12184,93909,00FD2268DE6E83934D2916174E81532F,30764,0,2,2,109.45806,18.29486,1367
12185,93910,00FD2268DE6E83934D2916174E81532F,30111,3,9,6,109.47583,18.30542,1419
12186,93911,00FD2268DE6E83934D2916174E81532F,60472,11,15,4,109.46625,18.29542,1367
12187,93912,00FD2268DE6E83934D2916174E81532F,30111,18,22,4,109.47583,18.30542,1419
12203,94004,9FD9B533440DEDA093A3D6D9A5E4AA42,31945,0,10,10,109.58021,18.29403,1817
12204,94005,9FD9B533440DEDA093A3D6D9A5E4AA42,30854,12,13,1,109.56889,18.27076,1763
12205,94006,9FD9B533440DEDA093A3D6D9A5E4AA42,31071,15,17,2,109.58257,18.28458,1815
12206,94007,9FD9B533440DEDA093A3D6D9A5E4AA42,30854,19,20,1,109.56889,18.27076,1763
12247,94228,FB69127E95B4D9EC5AF61282F8D7EEB7,31071,2,6,4,109.58257,18.28458,1815
12248,94229,FB69127E95B4D9EC5AF61282F8D7EEB7,30854,7,8,1,109.56889,18.27076,1763
12249,94230,FB69127E95B4D9EC5AF61282F8D7EEB7,30921,11,12,1,109.53903,18.29451,1667
12250,94231,FB69127E95B4D9EC5AF61282F8D7EEB7,30854,12,22,10,109.56889,18.27076,1763
12265,94379,3968C9A12C216FF93EDF454D44490440,30854,1,6,5,109.56889,18.27076,1763
12266,94380,3968C9A12C216FF93EDF454D44490440,30951,9,10,1,109.56208,18.25667,1761
12267,94381,3968C9A12C216FF93EDF454D44490440,31421,11,13,2,109.55382,18.22347,1705
12268,94382,3968C9A12C216FF93EDF454D44490440,30851,18,23,5,109.5616,18.27396,1713
12276,94493,9FC721E86703223349C05C95FE4BBB6F,60081,1,10,9,109.51097,18.22639,1556
12277,94494,9FC721E86703223349C05C95FE4BBB6F,31521,11,20,9,109.51458,18.22542,1555
12278,94495,9FC721E86703223349C05C95FE4BBB6F,60087,21,23,2,109.50688,18.22299,1505
12316,94717,09BC7492AFAC79ACDD6C82A3AF49EFB0,60361,0,6,6,109.51938,18.29681,1567
12317,94718,09BC7492AFAC79ACDD6C82A3AF49EFB0,60552,8,9,1,109.41729,18.30014,1218
12318,94719,09BC7492AFAC79ACDD6C82A3AF49EFB0,30854,10,12,2,109.56889,18.27076,1763
12319,94720,09BC7492AFAC79ACDD6C82A3AF49EFB0,60491,14,23,9,109.43354,18.30847,1269
12325,94798,A31156C6519BD5D8AB23829D811E9C63,30361,0,15,15,109.50347,18.24,1508
12326,94799,A31156C6519BD5D8AB23829D811E9C63,31041,15,18,3,109.50278,18.23701,1507
12327,94800,A31156C6519BD5D8AB23829D811E9C63,30511,20,23,3,109.51069,18.24208,1558
12328,94846,47A18820FDA9856131F74091D44B6BCB,31071,0,7,7,109.58257,18.28458,1815
12329,94847,47A18820FDA9856131F74091D44B6BCB,31561,9,15,6,109.56792,18.28479,1765
12330,94848,47A18820FDA9856131F74091D44B6BCB,30851,15,18,3,109.5616,18.27396,1713
12331,94849,47A18820FDA9856131F74091D44B6BCB,31561,19,21,2,109.56792,18.28479,1765
12332,94889,B663EE883B81AEB709AC84DCCEC3D38E,31945,1,8,7,109.58021,18.29403,1817
12333,94890,B663EE883B81AEB709AC84DCCEC3D38E,30854,9,12,3,109.56889,18.27076,1763
12334,94891,B663EE883B81AEB709AC84DCCEC3D38E,31945,13,14,1,109.58021,18.29403,1817
12335,94892,B663EE883B81AEB709AC84DCCEC3D38E,30854,15,19,4,109.56889,18.27076,1763
12357,94981,84DF4A7C208235D171EF56473BCCF210,31561,4,6,2,109.56792,18.28479,1765
12358,94982,84DF4A7C208235D171EF56473BCCF210,60631,8,18,10,109.57778,18.27583,1814
12359,94983,84DF4A7C208235D171EF56473BCCF210,30851,22,23,1,109.5616,18.27396,1713
12360,94996,015CDEB9169BCE5537ABAE49B6A63F2B,31071,5,7,2,109.58257,18.28458,1815
12361,94997,015CDEB9169BCE5537ABAE49B6A63F2B,30854,8,17,9,109.56889,18.27076,1763
12362,94998,015CDEB9169BCE5537ABAE49B6A63F2B,31071,18,20,2,109.58257,18.28458,1815
12363,94999,015CDEB9169BCE5537ABAE49B6A63F2B,31945,22,23,1,109.58021,18.29403,1817
12370,95040,7024F3A14F6F554DC6E80063E30315F0,30854,0,1,1,109.56889,18.27076,1763
12371,95041,7024F3A14F6F554DC6E80063E30315F0,31561,2,6,4,109.56792,18.28479,1765
12372,95042,7024F3A14F6F554DC6E80063E30315F0,39183,9,10,1,109.55542,18.28208,1715
12381,95155,C50EC98EBB3AD6F34D76F87C749DAC01,39181,0,10,10,109.55153,18.28035,1715
12382,95156,C50EC98EBB3AD6F34D76F87C749DAC01,31931,14,16,2,109.54771,18.29403,1667
12383,95157,C50EC98EBB3AD6F34D76F87C749DAC01,39181,17,18,1,109.55153,18.28035,1715
12384,95158,C50EC98EBB3AD6F34D76F87C749DAC01,39181,18,23,5,109.55153,18.28035,1715
12394,95184,AEED1E225CF3D1399AAF76E61B9A21EB,38951,0,12,12,109.48097,18.28868,1416
12395,95185,AEED1E225CF3D1399AAF76E61B9A21EB,38951,14,16,2,109.48097,18.28868,1416
12396,95186,AEED1E225CF3D1399AAF76E61B9A21EB,38951,17,22,5,109.48097,18.28868,1416
12405,95226,8D7B9451E0189947198D6AC9CE51CFEE,30761,0,2,2,109.45201,18.3,1318
12406,95227,8D7B9451E0189947198D6AC9CE51CFEE,60261,2,3,1,109.44326,18.3075,1319
12407,95228,8D7B9451E0189947198D6AC9CE51CFEE,31091,4,18,14,109.41201,18.31222,1170
12416,95253,335A7B1DE8538918FDA774EE3E402A76,30191,0,7,7,109.50361,18.22701,1506
12417,95254,335A7B1DE8538918FDA774EE3E402A76,31521,7,13,6,109.51458,18.22542,1555
12418,95255,335A7B1DE8538918FDA774EE3E402A76,30191,14,23,9,109.50361,18.22701,1506
12419,95260,3EDEED23FD96D9ADA498E55D7B0F4A62,30281,0,7,7,109.50597,18.27583,1514
12420,95261,3EDEED23FD96D9ADA498E55D7B0F4A62,31931,7,8,1,109.54771,18.29403,1667
12421,95262,3EDEED23FD96D9ADA498E55D7B0F4A62,39183,11,13,2,109.55542,18.28208,1715
12472,95597,CCCD2290FB632A48009771412BE68ADD,31561,0,9,9,109.56792,18.28479,1765
12473,95598,CCCD2290FB632A48009771412BE68ADD,30851,11,12,1,109.5616,18.27396,1713
12474,95599,CCCD2290FB632A48009771412BE68ADD,31561,14,21,7,109.56792,18.28479,1765
12480,95636,99CBAA6A65A50998F0A10B72B36210E4,30271,0,1,1,109.49132,18.23153,1456
12481,95637,99CBAA6A65A50998F0A10B72B36210E4,60231,2,18,16,109.49903,18.21972,1504
12482,95638,99CBAA6A65A50998F0A10B72B36210E4,30271,19,20,1,109.49132,18.23153,1456
12496,95865,BACB6801ACA2D5F4ABE5F40B34865F7A,31561,1,2,1,109.56792,18.28479,1765
12497,95866,BACB6801ACA2D5F4ABE5F40B34865F7A,60631,4,7,3,109.57778,18.27583,1814
12498,95867,BACB6801ACA2D5F4ABE5F40B34865F7A,30851,9,11,2,109.5616,18.27396,1713
12499,95882,A55D4129A4D1B105629D337545083A9E,39183,5,6,1,109.55542,18.28208,1715
12500,95883,A55D4129A4D1B105629D337545083A9E,31561,8,11,3,109.56792,18.28479,1765
12501,95884,A55D4129A4D1B105629D337545083A9E,39183,13,18,5,109.55542,18.28208,1715
12502,95885,A55D4129A4D1B105629D337545083A9E,31561,19,21,2,109.56792,18.28479,1765
12521,95986,1980C8D409DE9551539224B3D393CDAA,30071,0,1,1,109.52819,18.30472,1619
12522,95987,1980C8D409DE9551539224B3D393CDAA,31951,3,5,2,109.52174,18.30299,1568
12523,95988,1980C8D409DE9551539224B3D393CDAA,30071,5,23,18,109.52819,18.30472,1619
